Starting model=rnn epochs=10 batch=2 on host pax047
resume=<auto> run_dir=<auto>
CUDA_VISIBLE_DEVICES=0
Fri Apr 24 14:34:51 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 575.57.08              Driver Version: 575.57.08      CUDA Version: 12.9     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H200 NVL                On  |   00000001:15:00.0 Off |                    0 |
| N/A   42C    P0             75W /  450W |       0MiB / 143771MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
torch.cuda.is_available = True
torch.cuda.device_count = 1
torch.cuda.current_device = 0
torch.cuda.get_device_name(0) = NVIDIA H200 NVL
--- Starting Training on cuda ---
Populating dataset normalization statistics...
Stats loaded. Example Zone 0 (ME) - Mean: 1314.04, Std: 215.34
No existing checkpoint found in /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063. Starting fresh.
  Epoch 1/10 [ 2220/10445] │ batch_loss=9303.6729 │ grad_norm=235754.4688
  Epoch 1/10 [ 2230/10445] │ batch_loss=109735.5547 │ grad_norm=4277332.5000
  Epoch 1/10 [ 2240/10445] │ batch_loss=56751.3711 │ grad_norm=2851925.2500
  Epoch 1/10 [ 2250/10445] │ batch_loss=11443.5410 │ grad_norm=221662.9062
  Epoch 1/10 [ 2260/10445] │ batch_loss=47263.3984 │ grad_norm=1364367.1250
  Epoch 1/10 [ 2270/10445] │ batch_loss=45950.5117 │ grad_norm=1315899.0000
  Epoch 1/10 [ 2280/10445] │ batch_loss=27098.5762 │ grad_norm=593155.8125
  Epoch 1/10 [ 2290/10445] │ batch_loss=17173.6699 │ grad_norm=255586.0938
  Epoch 1/10 [ 2300/10445] │ batch_loss=16130.2656 │ grad_norm=254322.2969
  Epoch 1/10 [ 2310/10445] │ batch_loss=49264.4844 │ grad_norm=658152.0000
  Epoch 1/10 [ 2320/10445] │ batch_loss=104037.0234 │ grad_norm=4101460.5000
  Epoch 1/10 [ 2330/10445] │ batch_loss=52074.7422 │ grad_norm=1527253.8750
  Epoch 1/10 [ 2340/10445] │ batch_loss=48653.3711 │ grad_norm=1304956.8750
  Epoch 1/10 [ 2350/10445] │ batch_loss=46978.2500 │ grad_norm=636364.6875
  Epoch 1/10 [ 2360/10445] │ batch_loss=36516.4062 │ grad_norm=1076945.0000
  Epoch 1/10 [ 2370/10445] │ batch_loss=42666.7500 │ grad_norm=1810407.1250
  Epoch 1/10 [ 2380/10445] │ batch_loss=22332.8516 │ grad_norm=339056.3438
  Epoch 1/10 [ 2390/10445] │ batch_loss=59351.4297 │ grad_norm=2508074.2500
  Epoch 1/10 [ 2400/10445] │ batch_loss=10224.4746 │ grad_norm=251968.1094
  Epoch 1/10 [ 2410/10445] │ batch_loss=60184.5312 │ grad_norm=969894.1875
  Epoch 1/10 [ 2420/10445] │ batch_loss=24757.7324 │ grad_norm=1061140.3750
  Epoch 1/10 [ 2430/10445] │ batch_loss=47236.1719 │ grad_norm=594759.8125
  Epoch 1/10 [ 2440/10445] │ batch_loss=32248.0781 │ grad_norm=1326890.2500
  Epoch 1/10 [ 2450/10445] │ batch_loss=20416.7812 │ grad_norm=428062.3438
  Epoch 1/10 [ 2460/10445] │ batch_loss=96323.3594 │ grad_norm=2985401.2500
  Epoch 1/10 [ 2470/10445] │ batch_loss=57418.2891 │ grad_norm=987509.0625
  Epoch 1/10 [ 2480/10445] │ batch_loss=21313.0625 │ grad_norm=602153.1250
  Epoch 1/10 [ 2490/10445] │ batch_loss=21950.4297 │ grad_norm=592595.6875
  Epoch 1/10 [ 2500/10445] │ batch_loss=119364.9609 │ grad_norm=1834519.1250
  Epoch 1/10 [ 2510/10445] │ batch_loss=18621.1777 │ grad_norm=442564.9688
  Epoch 1/10 [ 2520/10445] │ batch_loss=41249.5742 │ grad_norm=1737375.2500
  Epoch 1/10 [ 2530/10445] │ batch_loss=45202.2305 │ grad_norm=915973.8125
  Epoch 1/10 [ 2540/10445] │ batch_loss=18712.2500 │ grad_norm=197291.5469
  Epoch 1/10 [ 2550/10445] │ batch_loss=16417.7793 │ grad_norm=313381.1875
  Epoch 1/10 [ 2560/10445] │ batch_loss=28603.9219 │ grad_norm=667250.8750
  Epoch 1/10 [ 2570/10445] │ batch_loss=13347.9014 │ grad_norm=283512.3125
  Epoch 1/10 [ 2580/10445] │ batch_loss=15601.3184 │ grad_norm=263192.9688
  Epoch 1/10 [ 2590/10445] │ batch_loss=22946.7090 │ grad_norm=306363.5312
  Epoch 1/10 [ 2600/10445] │ batch_loss=12291.2803 │ grad_norm=202947.2969
  Epoch 1/10 [ 2610/10445] │ batch_loss=27852.6621 │ grad_norm=568373.6875
  Epoch 1/10 [ 2620/10445] │ batch_loss=23733.5215 │ grad_norm=396336.3125
  Epoch 1/10 [ 2630/10445] │ batch_loss=63563.5547 │ grad_norm=1468022.7500
  Epoch 1/10 [ 2640/10445] │ batch_loss=41749.8867 │ grad_norm=1219178.3750
  Epoch 1/10 [ 2650/10445] │ batch_loss=7548.2178 │ grad_norm=136930.7656
  Epoch 1/10 [ 2660/10445] │ batch_loss=28388.2031 │ grad_norm=543208.0625
  Epoch 1/10 [ 2670/10445] │ batch_loss=10645.2607 │ grad_norm=132296.7031
  Epoch 1/10 [ 2680/10445] │ batch_loss=14591.4551 │ grad_norm=423479.2500
  Epoch 1/10 [ 2690/10445] │ batch_loss=59216.6016 │ grad_norm=2391727.2500
  Epoch 1/10 [ 2700/10445] │ batch_loss=91249.8125 │ grad_norm=1411701.7500
  Epoch 1/10 [ 2710/10445] │ batch_loss=119041.2969 │ grad_norm=3120890.5000
  Epoch 1/10 [ 2720/10445] │ batch_loss=10859.3125 │ grad_norm=222301.4688
  Epoch 1/10 [ 2730/10445] │ batch_loss=32601.4824 │ grad_norm=964378.8125
  Epoch 1/10 [ 2740/10445] │ batch_loss=19441.3887 │ grad_norm=376513.2500
  Epoch 1/10 [ 2750/10445] │ batch_loss=14243.1797 │ grad_norm=785038.6250
  Epoch 1/10 [ 2760/10445] │ batch_loss=66936.6406 │ grad_norm=691315.6250
  Epoch 1/10 [ 2770/10445] │ batch_loss=6789.8662 │ grad_norm=121936.3750
  Epoch 1/10 [ 2780/10445] │ batch_loss=120471.5625 │ grad_norm=1478653.3750
  Epoch 1/10 [ 2790/10445] │ batch_loss=40243.5312 │ grad_norm=701373.7500
  Epoch 1/10 [ 2800/10445] │ batch_loss=46231.2461 │ grad_norm=1925438.0000
  Epoch 1/10 [ 2810/10445] │ batch_loss=15438.9717 │ grad_norm=373187.6562
  Epoch 1/10 [ 2820/10445] │ batch_loss=60181.4141 │ grad_norm=1541828.8750
  Epoch 1/10 [ 2830/10445] │ batch_loss=21208.8105 │ grad_norm=422350.2812
  Epoch 1/10 [ 2840/10445] │ batch_loss=9321.1943 │ grad_norm=140601.5781
  Epoch 1/10 [ 2850/10445] │ batch_loss=24772.5527 │ grad_norm=674960.4375
  Epoch 1/10 [ 2860/10445] │ batch_loss=23646.2949 │ grad_norm=729927.0625
  Epoch 1/10 [ 2870/10445] │ batch_loss=7561.7637 │ grad_norm=465219.2188
  Epoch 1/10 [ 2880/10445] │ batch_loss=15340.3359 │ grad_norm=619886.2500
  Epoch 1/10 [ 2890/10445] │ batch_loss=104332.2969 │ grad_norm=1798022.2500
  Epoch 1/10 [ 2900/10445] │ batch_loss=5202.0737 │ grad_norm=120250.2109
  Epoch 1/10 [ 2910/10445] │ batch_loss=40412.9844 │ grad_norm=415879.0625
  Epoch 1/10 [ 2920/10445] │ batch_loss=56509.3125 │ grad_norm=1458020.0000
  Epoch 1/10 [ 2930/10445] │ batch_loss=16525.4355 │ grad_norm=233419.2500
  Epoch 1/10 [ 2940/10445] │ batch_loss=5647.2764 │ grad_norm=150640.4688
  Epoch 1/10 [ 2950/10445] │ batch_loss=29057.9492 │ grad_norm=545779.0000
  Epoch 1/10 [ 2960/10445] │ batch_loss=42442.1289 │ grad_norm=675401.6875
  Epoch 1/10 [ 2970/10445] │ batch_loss=38114.6406 │ grad_norm=810568.6250
  Epoch 1/10 [ 2980/10445] │ batch_loss=49933.6094 │ grad_norm=467286.7188
  Epoch 1/10 [ 2990/10445] │ batch_loss=8559.4307 │ grad_norm=170972.7656
  Epoch 1/10 [ 3000/10445] │ batch_loss=8000.9941 │ grad_norm=164202.7344
  Epoch 1/10 [ 3010/10445] │ batch_loss=12115.7686 │ grad_norm=214229.0938
  Epoch 1/10 [ 3020/10445] │ batch_loss=20014.9492 │ grad_norm=236535.4688
  Epoch 1/10 [ 3030/10445] │ batch_loss=8366.6406 │ grad_norm=146240.5000
  Epoch 1/10 [ 3040/10445] │ batch_loss=28207.4258 │ grad_norm=802365.5625
  Epoch 1/10 [ 3050/10445] │ batch_loss=19269.8105 │ grad_norm=653956.8750
  Epoch 1/10 [ 3060/10445] │ batch_loss=29836.7656 │ grad_norm=542007.2500
  Epoch 1/10 [ 3070/10445] │ batch_loss=28039.9375 │ grad_norm=124516.0469
  Epoch 1/10 [ 3080/10445] │ batch_loss=15974.0303 │ grad_norm=270158.8438
  Epoch 1/10 [ 3090/10445] │ batch_loss=178668.4688 │ grad_norm=3556765.2500
  Epoch 1/10 [ 3100/10445] │ batch_loss=16461.8691 │ grad_norm=347824.6875
  Epoch 1/10 [ 3110/10445] │ batch_loss=75828.4531 │ grad_norm=1333754.2500
  Epoch 1/10 [ 3120/10445] │ batch_loss=22757.3730 │ grad_norm=318005.5312
  Epoch 1/10 [ 3130/10445] │ batch_loss=95859.7500 │ grad_norm=1429578.1250
  Epoch 1/10 [ 3140/10445] │ batch_loss=15221.6328 │ grad_norm=282775.5000
  Epoch 1/10 [ 3150/10445] │ batch_loss=14192.9961 │ grad_norm=448413.2500
  Epoch 1/10 [ 3160/10445] │ batch_loss=47700.6172 │ grad_norm=1631511.3750
  Epoch 1/10 [ 3170/10445] │ batch_loss=54768.6680 │ grad_norm=1015962.9375
  Epoch 1/10 [ 3180/10445] │ batch_loss=68516.1406 │ grad_norm=2908647.2500
  Epoch 1/10 [ 3190/10445] │ batch_loss=33750.6719 │ grad_norm=770103.2500
  Epoch 1/10 [ 3200/10445] │ batch_loss=9103.3789 │ grad_norm=294085.9375
  Epoch 1/10 [ 3210/10445] │ batch_loss=169206.4531 │ grad_norm=2761582.5000
  Epoch 1/10 [ 3220/10445] │ batch_loss=92258.4844 │ grad_norm=2504720.7500
  Epoch 1/10 [ 3230/10445] │ batch_loss=13422.4922 │ grad_norm=159868.6094
  Epoch 1/10 [ 3240/10445] │ batch_loss=16218.5488 │ grad_norm=665209.3750
  Epoch 1/10 [ 3250/10445] │ batch_loss=96549.5156 │ grad_norm=1812226.6250
  Epoch 1/10 [ 3260/10445] │ batch_loss=17604.5566 │ grad_norm=726056.9375
  Epoch 1/10 [ 3270/10445] │ batch_loss=6491.5151 │ grad_norm=130168.0312
  Epoch 1/10 [ 3280/10445] │ batch_loss=42780.3750 │ grad_norm=879858.4375
  Epoch 1/10 [ 3290/10445] │ batch_loss=17827.2793 │ grad_norm=445206.8438
  Epoch 1/10 [ 3300/10445] │ batch_loss=119474.8594 │ grad_norm=1534207.7500
  Epoch 1/10 [ 3310/10445] │ batch_loss=32290.0430 │ grad_norm=735853.0000
  Epoch 1/10 [ 3320/10445] │ batch_loss=12126.1914 │ grad_norm=148364.6094
  Epoch 1/10 [ 3330/10445] │ batch_loss=15075.3281 │ grad_norm=256899.4219
  Epoch 1/10 [ 3340/10445] │ batch_loss=31638.4023 │ grad_norm=1008963.8125
  Epoch 1/10 [ 3350/10445] │ batch_loss=13687.3496 │ grad_norm=372392.0312
  Epoch 1/10 [ 3360/10445] │ batch_loss=18343.2734 │ grad_norm=378816.6250
  Epoch 1/10 [ 3370/10445] │ batch_loss=16653.8262 │ grad_norm=446357.3125
  Epoch 1/10 [ 3380/10445] │ batch_loss=202460.9688 │ grad_norm=1510110.6250
  Epoch 1/10 [ 3390/10445] │ batch_loss=30687.0605 │ grad_norm=669221.7500
  Epoch 1/10 [ 3400/10445] │ batch_loss=20734.9883 │ grad_norm=249646.7031
  Epoch 1/10 [ 3410/10445] │ batch_loss=13855.3477 │ grad_norm=378517.0938
  Epoch 1/10 [ 3420/10445] │ batch_loss=15037.2578 │ grad_norm=538685.5625
  Epoch 1/10 [ 3430/10445] │ batch_loss=75652.0234 │ grad_norm=720751.0000
  Epoch 1/10 [ 3440/10445] │ batch_loss=56428.1523 │ grad_norm=1440080.8750
  Epoch 1/10 [ 3450/10445] │ batch_loss=62835.3555 │ grad_norm=1446868.3750
  Epoch 1/10 [ 3460/10445] │ batch_loss=44293.0625 │ grad_norm=901191.6250
  Epoch 1/10 [ 3470/10445] │ batch_loss=30433.0156 │ grad_norm=1259969.8750
  Epoch 1/10 [ 3480/10445] │ batch_loss=43999.8438 │ grad_norm=1398013.8750
  Epoch 1/10 [ 3490/10445] │ batch_loss=27235.1719 │ grad_norm=560349.3750
  Epoch 1/10 [ 3500/10445] │ batch_loss=16224.4170 │ grad_norm=605902.2500
  Epoch 1/10 [ 3510/10445] │ batch_loss=14459.5918 │ grad_norm=460572.0938
  Epoch 1/10 [ 3520/10445] │ batch_loss=25562.9961 │ grad_norm=998963.7500
  Epoch 1/10 [ 3530/10445] │ batch_loss=22286.7949 │ grad_norm=665592.5625
  Epoch 1/10 [ 3540/10445] │ batch_loss=22208.8789 │ grad_norm=378939.0000
  Epoch 1/10 [ 3550/10445] │ batch_loss=15789.9639 │ grad_norm=213066.0469
  Epoch 1/10 [ 3560/10445] │ batch_loss=9634.1348 │ grad_norm=270167.7188
  Epoch 1/10 [ 3570/10445] │ batch_loss=31412.5996 │ grad_norm=1108712.8750
  Epoch 1/10 [ 3580/10445] │ batch_loss=29825.8652 │ grad_norm=925842.6875
  Epoch 1/10 [ 3590/10445] │ batch_loss=11650.8320 │ grad_norm=169869.9688
  Epoch 1/10 [ 3600/10445] │ batch_loss=18643.7812 │ grad_norm=623665.8125
  Epoch 1/10 [ 3610/10445] │ batch_loss=13743.8115 │ grad_norm=183655.6875
  Epoch 1/10 [ 3620/10445] │ batch_loss=70230.1562 │ grad_norm=2028594.0000
  Epoch 1/10 [ 3630/10445] │ batch_loss=30912.8672 │ grad_norm=590723.1250
  Epoch 1/10 [ 3640/10445] │ batch_loss=24815.0938 │ grad_norm=1076960.3750
  Epoch 1/10 [ 3650/10445] │ batch_loss=5706.6650 │ grad_norm=206856.1250
  Epoch 1/10 [ 3660/10445] │ batch_loss=31559.0371 │ grad_norm=498703.5312
  Epoch 1/10 [ 3670/10445] │ batch_loss=13913.7715 │ grad_norm=216957.7969
  Epoch 1/10 [ 3680/10445] │ batch_loss=8613.9727 │ grad_norm=128570.5469
  Epoch 1/10 [ 3690/10445] │ batch_loss=11986.5332 │ grad_norm=608896.0000
  Epoch 1/10 [ 3700/10445] │ batch_loss=10451.5420 │ grad_norm=200600.0000
  Epoch 1/10 [ 3710/10445] │ batch_loss=21270.2676 │ grad_norm=889747.4375
  Epoch 1/10 [ 3720/10445] │ batch_loss=14508.0254 │ grad_norm=349018.7812
  Epoch 1/10 [ 3730/10445] │ batch_loss=28249.0996 │ grad_norm=641038.9375
  Epoch 1/10 [ 3740/10445] │ batch_loss=63663.5625 │ grad_norm=1668445.7500
  Epoch 1/10 [ 3750/10445] │ batch_loss=26471.6250 │ grad_norm=707148.6250
  Epoch 1/10 [ 3760/10445] │ batch_loss=13377.4648 │ grad_norm=221200.7500
  Epoch 1/10 [ 3770/10445] │ batch_loss=24091.1855 │ grad_norm=293998.5312
  Epoch 1/10 [ 3780/10445] │ batch_loss=7452.9565 │ grad_norm=158498.2031
  Epoch 1/10 [ 3790/10445] │ batch_loss=58939.7891 │ grad_norm=1963610.8750
  Epoch 1/10 [ 3800/10445] │ batch_loss=12888.2852 │ grad_norm=429913.3125
  Epoch 1/10 [ 3810/10445] │ batch_loss=6023.0342 │ grad_norm=98759.1328
  Epoch 1/10 [ 3820/10445] │ batch_loss=13236.2529 │ grad_norm=396983.4375
  Epoch 1/10 [ 3830/10445] │ batch_loss=25954.5312 │ grad_norm=534007.1875
  Epoch 1/10 [ 3840/10445] │ batch_loss=12396.1699 │ grad_norm=261582.8438
  Epoch 1/10 [ 3850/10445] │ batch_loss=14300.7715 │ grad_norm=534035.0625
  Epoch 1/10 [ 3860/10445] │ batch_loss=32801.2305 │ grad_norm=773683.1875
  Epoch 1/10 [ 3870/10445] │ batch_loss=15997.4482 │ grad_norm=466547.8125
  Epoch 1/10 [ 3880/10445] │ batch_loss=67015.1562 │ grad_norm=1465969.6250
  Epoch 1/10 [ 3890/10445] │ batch_loss=10610.9023 │ grad_norm=348296.6875
  Epoch 1/10 [ 3900/10445] │ batch_loss=41394.5781 │ grad_norm=1124167.7500
  Epoch 1/10 [ 3910/10445] │ batch_loss=9316.1172 │ grad_norm=201497.1562
  Epoch 1/10 [ 3920/10445] │ batch_loss=101319.6719 │ grad_norm=4151590.5000
  Epoch 1/10 [ 3930/10445] │ batch_loss=10195.7920 │ grad_norm=192015.3750
  Epoch 1/10 [ 3940/10445] │ batch_loss=21938.7930 │ grad_norm=695024.5000
  Epoch 1/10 [ 3950/10445] │ batch_loss=7324.8135 │ grad_norm=314884.5312
  Epoch 1/10 [ 3960/10445] │ batch_loss=58761.0781 │ grad_norm=1249951.7500
  Epoch 1/10 [ 3970/10445] │ batch_loss=52698.5234 │ grad_norm=671081.1875
  Epoch 1/10 [ 3980/10445] │ batch_loss=9310.8730 │ grad_norm=202895.0938
  Epoch 1/10 [ 3990/10445] │ batch_loss=22285.1777 │ grad_norm=503518.6562
  Epoch 1/10 [ 4000/10445] │ batch_loss=13145.9297 │ grad_norm=191241.7500
  Epoch 1/10 [ 4010/10445] │ batch_loss=20916.0742 │ grad_norm=470879.5000
  Epoch 1/10 [ 4020/10445] │ batch_loss=16996.2715 │ grad_norm=548057.1875
  Epoch 1/10 [ 4030/10445] │ batch_loss=226647.7500 │ grad_norm=3896016.0000
  Epoch 1/10 [ 4040/10445] │ batch_loss=8682.6035 │ grad_norm=151151.2188
  Epoch 1/10 [ 4050/10445] │ batch_loss=18320.6621 │ grad_norm=419928.5625
  Epoch 1/10 [ 4060/10445] │ batch_loss=26348.9180 │ grad_norm=857821.5000
  Epoch 1/10 [ 4070/10445] │ batch_loss=12792.9980 │ grad_norm=131597.1094
  Epoch 1/10 [ 4080/10445] │ batch_loss=18836.5977 │ grad_norm=395120.3438
  Epoch 1/10 [ 4090/10445] │ batch_loss=7413.2529 │ grad_norm=94017.0703
  Epoch 1/10 [ 4100/10445] │ batch_loss=6422.8633 │ grad_norm=140649.7969
  Epoch 1/10 [ 4110/10445] │ batch_loss=3187.7097 │ grad_norm=60514.2578
  Epoch 1/10 [ 4120/10445] │ batch_loss=7979.7754 │ grad_norm=264504.7188
  Epoch 1/10 [ 4130/10445] │ batch_loss=24107.1484 │ grad_norm=807810.8125
  Epoch 1/10 [ 4140/10445] │ batch_loss=10137.9668 │ grad_norm=201916.5312
  Epoch 1/10 [ 4150/10445] │ batch_loss=52919.5000 │ grad_norm=747592.8750
  Epoch 1/10 [ 4160/10445] │ batch_loss=17871.5000 │ grad_norm=480092.4375
  Epoch 1/10 [ 4170/10445] │ batch_loss=19445.9180 │ grad_norm=855866.1250
  Epoch 1/10 [ 4180/10445] │ batch_loss=17856.8125 │ grad_norm=899666.0000
  Epoch 1/10 [ 4190/10445] │ batch_loss=15136.5732 │ grad_norm=279733.5000
  Epoch 1/10 [ 4200/10445] │ batch_loss=34755.8047 │ grad_norm=1268705.7500
  Epoch 1/10 [ 4210/10445] │ batch_loss=16228.0107 │ grad_norm=637393.8125
  Epoch 1/10 [ 4220/10445] │ batch_loss=12324.8857 │ grad_norm=476663.8438
  Epoch 1/10 [ 4230/10445] │ batch_loss=7792.3584 │ grad_norm=209663.5312
  Epoch 1/10 [ 4240/10445] │ batch_loss=29993.7656 │ grad_norm=568365.2500
  Epoch 1/10 [ 4250/10445] │ batch_loss=17279.3945 │ grad_norm=325258.3125
  Epoch 1/10 [ 4260/10445] │ batch_loss=9729.1504 │ grad_norm=114238.4062
  Epoch 1/10 [ 4270/10445] │ batch_loss=18172.8613 │ grad_norm=411534.5312
  Epoch 1/10 [ 4280/10445] │ batch_loss=20678.1406 │ grad_norm=348484.0938
  Epoch 1/10 [ 4290/10445] │ batch_loss=19841.9980 │ grad_norm=371166.7500
  Epoch 1/10 [ 4300/10445] │ batch_loss=53976.4297 │ grad_norm=1395186.7500
  Epoch 1/10 [ 4310/10445] │ batch_loss=12944.2129 │ grad_norm=438799.8438
  Epoch 1/10 [ 4320/10445] │ batch_loss=10308.7881 │ grad_norm=282021.5312
  Epoch 1/10 [ 4330/10445] │ batch_loss=5650.3516 │ grad_norm=133112.0312
  Epoch 1/10 [ 4340/10445] │ batch_loss=28453.8945 │ grad_norm=773523.6250
  Epoch 1/10 [ 4350/10445] │ batch_loss=29288.8574 │ grad_norm=559634.3125
  Epoch 1/10 [ 4360/10445] │ batch_loss=8920.8828 │ grad_norm=189481.3750
  Epoch 1/10 [ 4370/10445] │ batch_loss=14235.7139 │ grad_norm=270745.0312
  Epoch 1/10 [ 4380/10445] │ batch_loss=62242.1406 │ grad_norm=746522.7500
  Epoch 1/10 [ 4390/10445] │ batch_loss=46980.6406 │ grad_norm=703297.6875
  Epoch 1/10 [ 4400/10445] │ batch_loss=275164.6250 │ grad_norm=3475026.2500
  Epoch 1/10 [ 4410/10445] │ batch_loss=41540.7266 │ grad_norm=882071.1875
  Epoch 1/10 [ 4420/10445] │ batch_loss=9345.6631 │ grad_norm=278007.7188
  Epoch 1/10 [ 4430/10445] │ batch_loss=41592.3281 │ grad_norm=1340527.1250
  Epoch 1/10 [ 4440/10445] │ batch_loss=29352.9531 │ grad_norm=1371010.3750
  Epoch 1/10 [ 4450/10445] │ batch_loss=12489.4277 │ grad_norm=266337.7188
  Epoch 1/10 [ 4460/10445] │ batch_loss=20235.3711 │ grad_norm=787487.8125
  Epoch 1/10 [ 4470/10445] │ batch_loss=9901.1650 │ grad_norm=279870.1875
  Epoch 1/10 [ 4480/10445] │ batch_loss=20942.7383 │ grad_norm=340231.9375
  Epoch 1/10 [ 4490/10445] │ batch_loss=11164.3066 │ grad_norm=193404.5312
  Epoch 1/10 [ 4500/10445] │ batch_loss=9698.1787 │ grad_norm=250540.5781
  Epoch 1/10 [ 4510/10445] │ batch_loss=25577.2246 │ grad_norm=746760.8125
  Epoch 1/10 [ 4520/10445] │ batch_loss=33837.9531 │ grad_norm=1447224.3750
  Epoch 1/10 [ 4530/10445] │ batch_loss=35250.4844 │ grad_norm=833664.0000
  Epoch 1/10 [ 4540/10445] │ batch_loss=89368.2969 │ grad_norm=2816170.5000
  Epoch 1/10 [ 4550/10445] │ batch_loss=73231.8125 │ grad_norm=1100941.6250
  Epoch 1/10 [ 4560/10445] │ batch_loss=3977.0337 │ grad_norm=108200.2109
  Epoch 1/10 [ 4570/10445] │ batch_loss=35855.5898 │ grad_norm=1441662.8750
  Epoch 1/10 [ 4580/10445] │ batch_loss=18546.2930 │ grad_norm=731827.1875
  Epoch 1/10 [ 4590/10445] │ batch_loss=9092.9229 │ grad_norm=150313.0781
  Epoch 1/10 [ 4600/10445] │ batch_loss=6896.8477 │ grad_norm=372632.5938
  Epoch 1/10 [ 4610/10445] │ batch_loss=10791.1328 │ grad_norm=480655.2812
  Epoch 1/10 [ 4620/10445] │ batch_loss=10314.1514 │ grad_norm=686736.3750
  Epoch 1/10 [ 4630/10445] │ batch_loss=12800.6592 │ grad_norm=225920.2969
  Epoch 1/10 [ 4640/10445] │ batch_loss=26654.8594 │ grad_norm=905811.5625
  Epoch 1/10 [ 4650/10445] │ batch_loss=20307.5156 │ grad_norm=513597.3125
  Epoch 1/10 [ 4660/10445] │ batch_loss=51052.2734 │ grad_norm=1160244.7500
  Epoch 1/10 [ 4670/10445] │ batch_loss=18787.2656 │ grad_norm=479386.5625
  Epoch 1/10 [ 4680/10445] │ batch_loss=11083.1562 │ grad_norm=299855.4688
  Epoch 1/10 [ 4690/10445] │ batch_loss=72209.0078 │ grad_norm=1108438.7500
  Epoch 1/10 [ 4700/10445] │ batch_loss=39307.2930 │ grad_norm=1472154.6250
  Epoch 1/10 [ 4710/10445] │ batch_loss=7130.7061 │ grad_norm=142078.3125
  Epoch 1/10 [ 4720/10445] │ batch_loss=16657.3789 │ grad_norm=551867.3750
  Epoch 1/10 [ 4730/10445] │ batch_loss=52133.0000 │ grad_norm=1804055.6250
  Epoch 1/10 [ 4740/10445] │ batch_loss=17389.3633 │ grad_norm=878209.3125
  Epoch 1/10 [ 4750/10445] │ batch_loss=18141.8398 │ grad_norm=558747.6250
  Epoch 1/10 [ 4760/10445] │ batch_loss=8633.2891 │ grad_norm=245337.4375
  Epoch 1/10 [ 4770/10445] │ batch_loss=9371.6426 │ grad_norm=273032.8125
  Epoch 1/10 [ 4780/10445] │ batch_loss=30353.6133 │ grad_norm=1328483.6250
  Epoch 1/10 [ 4790/10445] │ batch_loss=29455.7930 │ grad_norm=614456.1875
  Epoch 1/10 [ 4800/10445] │ batch_loss=17563.3359 │ grad_norm=643903.1250
  Epoch 1/10 [ 4810/10445] │ batch_loss=22881.9434 │ grad_norm=655527.3750
  Epoch 1/10 [ 4820/10445] │ batch_loss=105683.5625 │ grad_norm=3047378.0000
  Epoch 1/10 [ 4830/10445] │ batch_loss=42561.1328 │ grad_norm=819473.8750
  Epoch 1/10 [ 4840/10445] │ batch_loss=19386.5391 │ grad_norm=678246.6875
  Epoch 1/10 [ 4850/10445] │ batch_loss=12393.6641 │ grad_norm=227773.7656
  Epoch 1/10 [ 4860/10445] │ batch_loss=14173.4062 │ grad_norm=356476.7500
  Epoch 1/10 [ 4870/10445] │ batch_loss=10862.9805 │ grad_norm=293164.0000
  Epoch 1/10 [ 4880/10445] │ batch_loss=23684.9570 │ grad_norm=679172.3125
  Epoch 1/10 [ 4890/10445] │ batch_loss=8029.6904 │ grad_norm=471420.8750
  Epoch 1/10 [ 4900/10445] │ batch_loss=17652.0352 │ grad_norm=544442.4375
  Epoch 1/10 [ 4910/10445] │ batch_loss=14707.4824 │ grad_norm=518793.0000
  Epoch 1/10 [ 4920/10445] │ batch_loss=9907.2422 │ grad_norm=256796.1719
  Epoch 1/10 [ 4930/10445] │ batch_loss=5674.0977 │ grad_norm=129690.2266
  Epoch 1/10 [ 4940/10445] │ batch_loss=32805.6602 │ grad_norm=1532307.5000
  Epoch 1/10 [ 4950/10445] │ batch_loss=26866.0371 │ grad_norm=952744.6875
  Epoch 1/10 [ 4960/10445] │ batch_loss=10944.9668 │ grad_norm=376194.0938
  Epoch 1/10 [ 4970/10445] │ batch_loss=52259.2422 │ grad_norm=1915287.3750
  Epoch 1/10 [ 4980/10445] │ batch_loss=5546.8428 │ grad_norm=169580.1250
  Epoch 1/10 [ 4990/10445] │ batch_loss=14326.3896 │ grad_norm=497911.1875
  Epoch 1/10 [ 5000/10445] │ batch_loss=8559.5498 │ grad_norm=184797.9531
  Epoch 1/10 [ 5010/10445] │ batch_loss=11971.7090 │ grad_norm=218874.5312
